0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:04:22 +0530] "GET /forntE/resources/image/35.png HTTP/1.1" 200 1425000
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:04:22 +0530] "GET /forntE/resources/image/default_avatar_male.jpg HTTP/1.1" 200 6193
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:04:22 +0530] "GET /forntE/resources/image/1.jpg HTTP/1.1" 200 101826
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:04:22 +0530] "GET /forntE/resources/image/bottom.jpg HTTP/1.1" 200 40022
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:04:22 +0530] "GET /forntE/resources/css/sansation_bold.woff HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:04:45 +0530] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:05:42 +0530] "GET /forntE/product/Housing HTTP/1.1" 200 37461
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:05:42 +0530] "GET /forntE/resources/css/header.css HTTP/1.1" 200 1664
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:05:42 +0530] "GET /forntE/resources/css/hover.css HTTP/1.1" 200 117554
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:05:42 +0530] "GET /forntE/resources/css/footer.css HTTP/1.1" 200 3641
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:05:42 +0530] "GET /forntE/resources/css/product_added.css HTTP/1.1" 200 12044
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:05:42 +0530] "GET /forntE/resources/image/e.png HTTP/1.1" 200 7241
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:05:42 +0530] "GET /forntE/resources/image/ HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:05:42 +0530] "GET /forntE/resources/image/logo.png HTTP/1.1" 200 6374
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:05:42 +0530] "GET /forntE/resources/image/Enforcement_Logo_large.png HTTP/1.1" 200 25382
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:05:43 +0530] "GET /forntE/resources/image/ HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:05:53 +0530] "GET /forntE/cart/baddTocart/Furnished%20studio%20in%20NORMAL%20area? HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:05:53 +0530] "GET /forntE/login HTTP/1.1" 200 25700
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:05:54 +0530] "GET /forntE/style.css HTTP/1.1" 404 983
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:05:54 +0530] "GET /forntE/resources/css/footer.css HTTP/1.1" 200 3641
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:05:54 +0530] "GET /forntE/resources/css/header.css HTTP/1.1" 200 1664
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:05:54 +0530] "GET /forntE/resources/image/logo.png HTTP/1.1" 200 6374
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:05:54 +0530] "GET /forntE/resources/css/login.css HTTP/1.1" 200 4923
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:05:54 +0530] "GET /forntE/resources/image/default_avatar_male.jpg HTTP/1.1" 200 6193
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:05:54 +0530] "GET /forntE/resources/image/Enforcement_Logo_large.png HTTP/1.1" 200 25382
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:05:54 +0530] "GET /forntE/resources/image/e.png HTTP/1.1" 200 7241
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:05:57 +0530] "POST /forntE/logg HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:05:57 +0530] "GET /forntE/cart/baddTocart/Furnished%20studio%20in%20NORMAL%20area? HTTP/1.1" 200 30735
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:05:57 +0530] "GET /forntE/resources/css/header.css HTTP/1.1" 200 1664
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:05:57 +0530] "GET /forntE/resources/css/footer.css HTTP/1.1" 200 3641
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:05:57 +0530] "GET /forntE/resources/css/item.css HTTP/1.1" 200 10878
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:05:57 +0530] "GET /forntE/resources/image/logo.png HTTP/1.1" 200 6374
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:05:57 +0530] "GET /forntE/resources/image/e.png HTTP/1.1" 200 7241
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:05:57 +0530] "GET /forntE/resources/image/ HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:05:57 +0530] "GET /forntE/resources/image/Enforcement_Logo_large.png HTTP/1.1" 200 25382
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:05:57 +0530] "GET /forntE/resources/image/ HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:06:02 +0530] "GET /forntE/cart/baddTocart/Furnished%20studio%20in%20NORMAL%20area? HTTP/1.1" 200 31643
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:06:02 +0530] "GET /forntE/resources/css/header.css HTTP/1.1" 200 1664
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:06:02 +0530] "GET /forntE/resources/css/item.css HTTP/1.1" 200 10878
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:06:02 +0530] "GET /forntE/resources/css/footer.css HTTP/1.1" 200 3641
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:06:02 +0530] "GET /forntE/resources/image/ HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:06:02 +0530] "GET /forntE/resources/image/logo.png HTTP/1.1" 200 6374
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:06:02 +0530] "GET /forntE/resources/image/e.png HTTP/1.1" 200 7241
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:06:02 +0530] "GET /forntE/resources/image/Enforcement_Logo_large.png HTTP/1.1" 200 25382
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:06:02 +0530] "GET /forntE/resources/image/ HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:06:27 +0530] "GET /forntE/cart/addTocart/ HTTP/1.1" 200 26603
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:06:27 +0530] "GET /forntE/cart/addTocart/style.css HTTP/1.1" 404 1013
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:06:27 +0530] "GET /forntE/resources/css/cart.css HTTP/1.1" 200 9964
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:06:27 +0530] "GET /forntE/resources/css/header.css HTTP/1.1" 200 1664
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:06:27 +0530] "GET /forntE/resources/css/footer.css HTTP/1.1" 200 3641
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:06:27 +0530] "GET /forntE/resources/image/.jpg HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:06:27 +0530] "GET /forntE/resources/image/logo.png HTTP/1.1" 200 6374
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:06:27 +0530] "GET /forntE/resources/image/e.png HTTP/1.1" 200 7241
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:06:27 +0530] "GET /forntE/resources/image/Enforcement_Logo_large.png HTTP/1.1" 200 25382
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:06:36 +0530] "GET /forntE/cart/baddTocart/Furnished%20studio%20in%20NORMAL%20area? HTTP/1.1" 200 31643
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:06:36 +0530] "GET /forntE/resources/css/header.css HTTP/1.1" 200 1664
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:06:36 +0530] "GET /forntE/resources/css/footer.css HTTP/1.1" 200 3641
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:06:36 +0530] "GET /forntE/resources/css/item.css HTTP/1.1" 200 10878
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:06:36 +0530] "GET /forntE/resources/image/ HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:06:36 +0530] "GET /forntE/resources/image/ HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:08:27 +0530] "GET /forntE/login HTTP/1.1" 200 25545
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:08:27 +0530] "GET /forntE/style.css HTTP/1.1" 404 983
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:08:27 +0530] "GET /forntE/resources/css/login.css HTTP/1.1" 200 4923
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:08:27 +0530] "GET /forntE/resources/css/header.css HTTP/1.1" 200 1664
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:08:27 +0530] "GET /forntE/resources/css/footer.css HTTP/1.1" 200 3641
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:08:27 +0530] "GET /forntE/resources/image/default_avatar_male.jpg HTTP/1.1" 200 6193
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:08:28 +0530] "GET /forntE/product/Housing HTTP/1.1" 200 37306
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:08:28 +0530] "GET /forntE/resources/css/header.css HTTP/1.1" 200 1664
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:08:28 +0530] "GET /forntE/resources/css/product_added.css HTTP/1.1" 200 12044
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:08:28 +0530] "GET /forntE/resources/css/hover.css HTTP/1.1" 200 117554
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:08:28 +0530] "GET /forntE/resources/image/ HTTP/1.1" 404 949
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:08:28 +0530] "GET /forntE/resources/css/footer.css HTTP/1.1" 200 3641
0:0:0:0:0:0:0:1 - - [13/Apr/2018:11:09:17 +0530] "GET /forntE/cart/baddTocart/Furnished%20studio%20in%20EXPENSIVE%20area? HTTP/1.1" 200 31643
